Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C1336735	Treatment related acute myeloid leukaemia	DisGeNET BeFree	1.214E-10	3.776E-7	1.587E-8	1.368E-7	9	55	MYH11,NUP98,MLLT10,RUNX1,RUNX1T1,CBFB,BCR,KMT2A,TP53
Disease	C1332977	Childhood Leukemia	DisGeNET BeFree	1.224E-10	3.810E-7	1.587E-8	1.368E-7	13	167	TCF3,ABL1,ERG,NUP98,ETV6,IKZF1,NR3C1,RUNX1,RUNX1T1,BCR,ARID5B,KMT2A,PBX1
Disease	C0023479	Acute myelomonocytic leukemia	DisGeNET Curated	1.340E-10	4.170E-7	1.668E-8	1.438E-7	10	78	MYH11,NUP98,MLLT10,RUNX1,RUNX1T1,CBFB,BCR,KMT2A,PAX5,TP53
Disease	C0023467	Leukemia, Myelocytic, Acute	DisGeNET Curated	8.422E-10	2.621E-6	1.008E-7	8.690E-7	35	1670	CDKN2A,MYCN,CDKN2B,RAG1,MYH11,ABL1,ERG,RB1,KDM4C,NUP98,XBP1,ETV6,IKZF1,NR3C1,MLLT10,RUNX1,RUNX1T1,CBFB,BCR,PTPRT,KMT2C,TSC22D1,MTAP,BTG1,ARID5B,KMT2A,MLLT3,ELF1,PAX5,PBX1,FHIT,CCDC26,STAG2,TP53,CD200
Disease	C0013170	Drug habituation	DisGeNET Curated	2.538E-9	7.898E-6	2.925E-7	2.522E-6	11	137	TCF4,DSCAM,ETV6,GRIK2,NR3C1,DDX1,NRXN3,CEP89,MACROD2,PBX1,FHIT
Disease	C3888194	MIXED LINEAGE LEUKEMIA	DisGeNET BeFree	4.997E-9	1.555E-5	5.554E-7	4.787E-6	12	184	CDKN2A,NUP98,IKZF1,MLLT10,RUNX1,CBFB,BCR,KMT2C,ARID5B,KMT2A,MLLT3,TP53
Disease	C0279584	Childhood B Acute Lymphoblastic Leukemia	DisGeNET BeFree	1.072E-8	3.337E-5	1.151E-6	9.919E-6	5	12	ETV6,IKZF1,RUNX1,ARID5B,PAX5
Disease	C0024299	Lymphoma	DisGeNET Curated	1.411E-8	4.391E-5	1.432E-6	1.234E-5	28	1242	CDKN2A,MYCN,CDKN2B,RAG1,RAG2,TCF3,ABL1,RB1,KDM4C,XBP1,ETV6,IKZF1,BTLA,EBF1,NR3C1,MLLT10,RUNX1,BCR,TBL1XR1,TSC22D1,MTAP,TARP,KMT2A,PAX5,PRKG1,PBX1,FHIT,TP53
Disease	C0006413	Burkitt Lymphoma	DisGeNET Curated	1.442E-8	4.488E-5	1.432E-6	1.234E-5	16	400	CDKN2A,CDKN2B,RAG1,TCF3,ABL1,ETV6,IKZF1,NR3C1,RUNX1,BCR,AUTS2,KMT2A,PAX5,PBX1,FHIT,TP53
Disease	C0278519	Recurrent Childhood Acute Lymphoblastic Leukemia	DisGeNET BeFree	1.473E-8	4.582E-5	1.432E-6	1.234E-5	6	25	CDKN2A,CDKN2B,ABL1,ETV6,RUNX1,TP53
Disease	C3463824	MYELODYSPLASTIC SYNDROME	DisGeNET Curated	1.773E-8	5.516E-5	1.672E-6	1.441E-5	20	653	CDKN2A,CDKN2B,RAG1,MYH11,ABL1,ERG,ATRX,RB1,NUP98,ETV6,RUNX1,RUNX1T1,BCR,KMT2C,KMT2A,PRKG1,FHIT,STAG2,TP53,CD200
Disease	C0280449	secondary acute myeloid leukemia	DisGeNET Curated	2.887E-8	8.985E-5	2.643E-6	2.278E-5	8	71	CDKN2B,MYH11,ABL1,ETV6,IKZF1,RUNX1,KMT2A,TP53
Disease	C0220621	Childhood Acute Myeloid Leukemia	DisGeNET BeFree	3.065E-8	9.538E-5	2.649E-6	2.284E-5	9	101	MYH11,NUP98,IKZF1,RUNX1,RUNX1T1,BCR,KMT2A,CCDC26,TP53
Disease	C0220615	Adult Acute Myeloblastic Leukemia	DisGeNET BeFree	3.065E-8	9.538E-5	2.649E-6	2.284E-5	9	101	CDKN2A,CDKN2B,ERG,NUP98,RUNX1,CBFB,BCR,KMT2A,TP53
Disease	C4054188	Ph-Like Acute Lymphoblastic Leukemia	DisGeNET BeFree	3.999E-8	1.245E-4	3.364E-6	2.900E-5	5	15	ABL1,IKZF1,BCR,PAX5,TP53
Disease	C0280141	Acute Undifferentiated Leukemia	DisGeNET Curated	4.475E-8	1.393E-4	3.665E-6	3.159E-5	8	75	ABL1,ERG,NR3C1,RUNX1,BCR,KMT2A,TP53,EPHA3
Disease	C0280100	Solid Neoplasm	DisGeNET Curated	5.032E-8	1.566E-4	4.015E-6	3.462E-5	22	839	CDKN2A,MYCN,CDKN2B,RAG2,ABL1,ERG,RB1,ETV6,NR3C1,MLLT10,RUNX1,BCR,DDX1,KMT2C,TSC22D1,BTG1,KMT2A,ZFHX3,FHIT,TP53,CD200,EPHA3
Disease	C0457334	Acute monoblastic leukemia	DisGeNET BeFree	5.785E-8	1.800E-4	4.501E-6	3.880E-5	5	16	MLLT10,RUNX1,RUNX1T1,KMT2A,TP53
Disease	C0026499	Monosomy	DisGeNET BeFree	6.388E-8	1.988E-4	4.849E-6	4.180E-5	10	146	CDKN2A,CDKN2B,MYH11,ABL1,RB1,IKZF1,RUNX1,CBFB,BCR,TP53
Disease	C0023464	Acute biphenotypic leukemia	DisGeNET Curated	7.246E-8	2.255E-4	5.369E-6	4.628E-5	6	32	ABL1,ERG,NUP98,ETV6,BCR,KMT2A
Disease	C4054727	Infant Acute Lymphoblastic Leukemia	DisGeNET BeFree	8.806E-8	2.741E-4	6.373E-6	5.494E-5	6	33	CDKN2A,CDKN2B,ETV6,RUNX1T1,KMT2A,FHIT
Disease	C0398791	Nijmegen Breakage Syndrome	DisGeNET Curated	1.531E-7	4.764E-4	1.083E-5	9.334E-5	7	59	MKKS,CDKN2A,ERG,IKZF1,ARID5B,KMT2A,TP53
Disease	C0027022	Myeloproliferative disease	DisGeNET Curated	1.632E-7	5.077E-4	1.128E-5	9.727E-5	12	252	CDKN2A,CDKN2B,ABL1,NUP98,ETV6,MLLT10,RUNX1,RUNX1T1,BCR,KMT2A,PRKG1,TP53
Disease	C1535926	Neurodevelopmental Disorders	DisGeNET Curated	1.837E-7	5.715E-4	1.242E-5	1.071E-4	11	207	TCF4,DSCAM,NDE1,TBL1XR1,KMT2C,NRXN1,RBFOX1,CNTNAP2,KMT2A,DLG2,PAX5
Disease	C0005699	Blast Phase	DisGeNET Curated	2.024E-7	6.297E-4	1.340E-5	1.155E-4	11	209	CDKN2A,CDKN2B,VPREB1,ABL1,NUP98,ETV6,IKZF1,RUNX1,BCR,FHIT,TP53
Disease	C3839868	Cytogenetically normal acute myeloid leukemia	DisGeNET BeFree	2.427E-7	7.554E-4	1.549E-5	1.335E-4	7	63	CDKN2A,ERG,RUNX1,ITPR2,KMT2A,TP53,CD200
Disease	C0026985	Myelodysplasia	DisGeNET Curated	2.439E-7	7.589E-4	1.549E-5	1.335E-4	8	93	CDKN2B,ATRX,ETV6,RUNX1,RUNX1T1,BCR,KMT2A,TP53
Disease	C1332153	Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome	DisGeNET BeFree	2.509E-7	7.807E-4	1.561E-5	1.346E-4	6	39	CDKN2A,NUP98,ETV6,RUNX1,KMT2A,TP53
Disease	C0346027	Eccrine epithelioma	DisGeNET BeFree	3.189E-7	9.924E-4	1.946E-5	1.678E-4	3	3	CDKN2A,CDKN2B,TP53
Disease	C0856053	Leukemia secondary	DisGeNET BeFree	3.375E-7	1.050E-3	2.020E-5	1.741E-4	5	22	ABL1,RUNX1,BCR,KMT2A,CD200
Disease	C0264490	Acute respiratory failure	DisGeNET BeFree	3.966E-7	1.234E-3	2.329E-5	2.008E-4	6	42	CDKN2A,CDKN2B,RUNX1,RUNX1T1,BCR,TP53
Disease	C0162679	Leukemic Infiltration	DisGeNET BeFree	4.314E-7	1.342E-3	2.486E-5	2.143E-4	4	10	RAG2,MLLT10,RUNX1,RUNX1T1
Disease	C0036920	Sezary Syndrome	DisGeNET Curated	4.841E-7	1.507E-3	2.739E-5	2.361E-4	9	139	CDKN2A,RAG2,TCF3,ABL1,TOX,RB1,KMT2C,PRKG1,TP53
Disease	C0038586	Substance Use Disorders	DisGeNET Curated	5.800E-7	1.805E-3	3.223E-5	2.779E-4	9	142	DSCAM,ETV6,GRIK2,DDX1,NRXN3,CNTNAP2,MACROD2,PBX1,FHIT
Disease	C0259783	mixed gliomas	DisGeNET Curated	6.143E-7	1.912E-3	3.354E-5	2.891E-4	7	72	CDKN2A,CDKN2B,ATRX,PSD3,XBP1,CCDC26,TP53
Disease	C3896960	Childhood Pre-B Acute Lymphoblastic Leukemia	DisGeNET BeFree	6.743E-7	2.098E-3	3.504E-5	3.021E-4	4	11	ETV6,RUNX1,RUNX1T1,PBX1
Disease	C3826044	Lymphoblastic leukemia in children	DisGeNET BeFree	6.743E-7	2.098E-3	3.504E-5	3.021E-4	4	11	NR3C1,RUNX1,BTG1,PBX1
Disease	C0023465	Acute monocytic leukemia	DisGeNET Curated	6.756E-7	2.102E-3	3.504E-5	3.021E-4	7	73	MLLT10,RUNX1,RUNX1T1,KMT2A,MLLT3,PAX5,TP53
Disease	C2713368	Hematopoetic Myelodysplasia	DisGeNET Curated	8.247E-7	2.566E-3	4.207E-5	3.627E-4	5	26	CDKN2B,ATRX,RUNX1,STAG2,TP53
Disease	C0079731	B-Cell Lymphomas	DisGeNET Curated	9.298E-7	2.893E-3	4.667E-5	4.023E-4	18	684	CDKN2A,MYCN,CDKN2B,ABL1,XBP1,ETV6,GRIK2,NR3C1,RUNX1,RUNX1T1,BCR,TBL1XR1,TARP,BTG1,KMT2A,PAX5,FHIT,TP53
Disease	C0279543	Philadelphia chromosome positive chronic myelogenous leukemia	DisGeNET BeFree	1.007E-6	3.133E-3	4.972E-5	4.286E-4	5	27	ABL1,NUP98,ETV6,BCR,TP53
Disease	C0032463	Polycythemia Vera	DisGeNET Curated	1.086E-6	3.380E-3	5.282E-5	4.553E-4	10	198	CDKN2A,ABL1,NR3C1,RUNX1,RUNX1T1,BCR,PTPN9,DST,PRKG1,TP53
Disease	C0026998	Acute Myeloid Leukemia, M1	DisGeNET Curated	1.169E-6	3.639E-3	5.526E-5	4.763E-4	8	114	MYH11,ERG,NUP98,RUNX1,RUNX1T1,CBFB,KMT2C,KMT2A
Disease	C2825306	Treatment related leukaemia	DisGeNET BeFree	1.219E-6	3.793E-3	5.526E-5	4.763E-4	5	28	RUNX1,BCR,KMT2A,FHIT,TP53
Disease	C0029231	Organic Mental Disorders, Substance-Induced	DisGeNET Curated	1.250E-6	3.889E-3	5.526E-5	4.763E-4	8	115	DSCAM,ETV6,GRIK2,DDX1,NRXN3,MACROD2,PBX1,FHIT
Disease	C4316881	Prescription Drug Abuse	DisGeNET Curated	1.250E-6	3.889E-3	5.526E-5	4.763E-4	8	115	DSCAM,ETV6,GRIK2,DDX1,NRXN3,MACROD2,PBX1,FHIT
Disease	C2347507	Childhood B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1	DisGeNET BeFree	1.261E-6	3.923E-3	5.526E-5	4.763E-4	3	4	ABL1,BCR,PAX5
Disease	C1970431	PITT-HOPKINS SYNDROME	DisGeNET Curated	1.261E-6	3.923E-3	5.526E-5	4.763E-4	3	4	TCF4,NRXN1,CNTNAP2
Disease	C1533174	Acute myeloid leukemia, inv(16)(p13q22)	DisGeNET BeFree	1.261E-6	3.923E-3	5.526E-5	4.763E-4	3	4	MYH11,RUNX1,CBFB
Disease	C0236969	Substance-Related Disorders	DisGeNET Curated	1.425E-6	4.433E-3	6.063E-5	5.226E-4	8	117	DSCAM,ETV6,GRIK2,DDX1,NRXN3,MACROD2,PBX1,FHIT
Disease	C0349639	Juvenile Myelomonocytic Leukemia	DisGeNET Curated	1.425E-6	4.433E-3	6.063E-5	5.226E-4	8	117	CDKN2A,CDKN2B,ABL1,NUP98,RUNX1,BCR,KMT2A,TP53
Disease	C2939461	Myeloid neoplasm	DisGeNET BeFree	1.456E-6	4.530E-3	6.063E-5	5.226E-4	6	52	ABL1,NUP98,ETV6,RUNX1,BCR,KMT2A
Disease	C0085702	Monocytosis	DisGeNET BeFree	1.465E-6	4.558E-3	6.063E-5	5.226E-4	5	29	ABL1,ETV6,RUNX1,BCR,TP53
Disease	C0278704	Malignant Childhood Neoplasm	DisGeNET BeFree	1.498E-6	4.662E-3	6.063E-5	5.226E-4	7	82	CDKN2A,MYCN,RB1,ETV6,RUNX1,KMT2A,TP53
Disease	C0013222	Drug Use Disorders	DisGeNET Curated	1.520E-6	4.729E-3	6.063E-5	5.226E-4	8	118	DSCAM,ETV6,GRIK2,DDX1,NRXN3,MACROD2,PBX1,FHIT
Disease	C1879321	Acute Myeloid Leukemia (AML-M2)	DisGeNET Curated	1.520E-6	4.729E-3	6.063E-5	5.226E-4	8	118	MYH11,ERG,NUP98,RUNX1,RUNX1T1,CBFB,KMT2C,KMT2A
Disease	C0010828	Cytopenia	DisGeNET Curated	1.556E-6	4.842E-3	6.130E-5	5.284E-4	10	206	CDKN2A,ABL1,ATRX,IKZF1,RUNX1,WRAP53,KMT2A,PRKG1,STAG2,TP53
Disease	C0158995	Congenital anemia	DisGeNET Curated	1.698E-6	5.284E-3	6.605E-5	5.694E-4	10	208	CDKN2A,ABL1,ATRX,IKZF1,RUNX1,WRAP53,KMT2A,PRKG1,STAG2,TP53
Disease	C0280803	Primary central nervous system lymphoma	DisGeNET BeFree	1.826E-6	5.684E-3	6.931E-5	5.975E-4	6	54	CDKN2A,TOX,ETV6,EBF1,BCR,TBL1XR1
Disease	C0432072	Dysmorphic features	DisGeNET BeFree	1.826E-6	5.684E-3	6.931E-5	5.975E-4	6	54	SOX5,RUNX1,TBL1XR1,NRXN1,AUTS2,PAX5
Disease	C3839741	Core binding factor acute myeloid leukemia	DisGeNET BeFree	2.013E-6	6.264E-3	7.457E-5	6.428E-4	4	14	MYH11,RUNX1,RUNX1T1,CBFB
Disease	C0795839	Chromosome 10, monosomy 10q	DisGeNET BeFree	2.013E-6	6.264E-3	7.457E-5	6.428E-4	4	14	CDKN2A,MYCN,ERG,CCDC26
Disease	C0035436	Rheumatic Fever	DisGeNET BeFree	2.270E-6	7.066E-3	8.313E-5	7.166E-4	6	56	CDKN2A,CDKN2B,RUNX1,RUNX1T1,BCR,TP53
Disease	C0025362	Mental Retardation	DisGeNET BeFree	2.346E-6	7.301E-3	8.489E-5	7.318E-4	13	384	MKKS,RAG2,TCF4,NCOA6,ATRX,DSCAM,GRIK2,RUNX1T1,NRXN1,CNTNAP2,AUTS2,DMD,TP53
Disease	C0279583	Childhood T Acute Lymphoblastic Leukemia	DisGeNET BeFree	2.443E-6	7.603E-3	8.739E-5	7.533E-4	5	32	CDKN2A,CDKN2B,ETV6,MTAP,TP53
Disease	C0334586	Pleomorphic Xanthoastrocytoma	DisGeNET BeFree	2.730E-6	8.497E-3	9.571E-5	8.251E-4	4	15	CDKN2A,CDKN2B,ATRX,TP53
Disease	C0015230	Exanthema	DisGeNET Curated	2.737E-6	8.518E-3	9.571E-5	8.251E-4	9	171	CDKN2A,RUNX1,RUNX1T1,LRP1B,TARP,DLG2,DMD,FHIT,TP53
Disease	C0524528	Pervasive Development Disorder	DisGeNET Curated	2.806E-6	8.732E-3	9.702E-5	8.363E-4	8	128	TCF4,NDE1,KMT2C,NRXN3,NRXN1,RBFOX1,CNTNAP2,MACROD2
Disease	C1335113	Opisthorchis Viverrini-Related Cholangiocarcinoma	DisGeNET BeFree	3.136E-6	9.759E-3	1.072E-4	9.245E-4	3	5	CDKN2A,CDKN2B,TP53
Disease	C0026987	Myelofibrosis	DisGeNET Curated	3.263E-6	1.015E-2	1.104E-4	9.515E-4	7	92	CDKN2A,ABL1,ETV6,NR3C1,RUNX1,BCR,TP53
Disease	C0280451	de novo myelodysplastic syndromes	DisGeNET BeFree	3.621E-6	1.127E-2	1.199E-4	1.033E-3	4	16	CDKN2B,RUNX1,KMT2A,TP53
Disease	C0154091	Carcinoma in situ of bladder	DisGeNET Curated	3.621E-6	1.127E-2	1.199E-4	1.033E-3	4	16	RB1,TBL1XR1,STAG2,TP53
Disease	C0023487	Acute Promyelocytic Leukemia	DisGeNET Curated	3.676E-6	1.144E-2	1.204E-4	1.038E-3	14	465	CDKN2A,CDKN2B,ABL1,ERG,ATRX,NUP98,ETV6,RUNX1,RUNX1T1,BCR,TBL1XR1,KMT2A,PBX1,TP53
Disease	C0079748	Precursor cell lymphoblastic lymphoma	DisGeNET BeFree	3.776E-6	1.175E-2	1.224E-4	1.055E-3	6	61	CDKN2A,CDKN2B,RAG1,BCR,KMT2A,TP53
Disease	C0013146	Drug abuse	DisGeNET Curated	3.868E-6	1.204E-2	1.241E-4	1.070E-3	10	228	DSCAM,ETV6,GRIK2,NR3C1,DDX1,NRXN3,MACROD2,PBX1,FHIT,TP53
Disease	C0019829	Hodgkin Disease	DisGeNET Curated	3.932E-6	1.224E-2	1.249E-4	1.076E-3	15	536	CDKN2A,CDKN2B,RAG1,RAG2,TCF3,ERG,KDM4C,XBP1,EBF1,BCR,KMT2A,PAX5,FHIT,TP53,EPHA3
Disease	C2745900	Promyelocytic leukemia	DisGeNET BeFree	4.514E-6	1.405E-2	1.419E-4	1.223E-3	10	232	CDKN2A,ABL1,ATRX,RUNX1,RUNX1T1,BCR,KMT2A,PAX5,PBX1,TP53
Disease	C0349637	Common acute lymphoblastic leukemia	DisGeNET BeFree	5.145E-6	1.601E-2	1.599E-4	1.379E-3	5	37	VPREB1,ETV6,RUNX1,KMT2A,PBX1
Disease	C0038580	Substance Dependence	DisGeNET Curated	5.190E-6	1.615E-2	1.599E-4	1.379E-3	8	139	DSCAM,ETV6,GRIK2,DDX1,NRXN3,MACROD2,PBX1,FHIT
Disease	C2826025	Mixed phenotype acute leukemia	DisGeNET BeFree	6.024E-6	1.875E-2	1.838E-4	1.584E-3	4	18	ABL1,MLLT10,BCR,KMT2A
Disease	20090712:Shete	Glioma	GWAS	6.240E-6	1.942E-2	1.885E-4	1.625E-3	3	6	CDKN2A,CDKN2B,CCDC26
Disease	C0027708	Nephroblastoma	DisGeNET Curated	7.086E-6	2.205E-2	2.120E-4	1.828E-3	12	361	CDKN2A,MYCN,NCOA6,MYH11,AMER1,ABL1,RUNX1,RUNX1T1,BCR,KMT2A,PBX1,TP53
Disease	C0424295	Hyperactive behavior	DisGeNET Curated	7.217E-6	2.246E-2	2.139E-4	1.844E-3	16	637	CDKN2A,TCF3,ABL1,NUP98,ETV6,NR3C1,RUNX1,BCR,NRXN1,CNTNAP2,KMT2A,PAX5,DMD,PBX1,TP53,EPHA3
Disease	C0023524	Leukoencephalopathy, Progressive Multifocal	DisGeNET BeFree	7.395E-6	2.301E-2	2.171E-4	1.871E-3	7	104	RAG1,ABL1,RUNX1,RUNX1T1,BCR,PAX5,TP53
Disease	C0079744	Diffuse Large B-Cell Lymphoma	DisGeNET Curated	7.581E-6	2.359E-2	2.187E-4	1.885E-3	15	566	CDKN2A,CDKN2B,XBP1,ETV6,IKZF1,MLLT10,BCR,ITPR2,MTAP,PTPRD,BTG1,KMT2A,PAX5,FHIT,TP53
Disease	C0920028	Leukaemia recurrent	DisGeNET BeFree	7.590E-6	2.362E-2	2.187E-4	1.885E-3	4	19	ABL1,ETV6,RUNX1,TP53
Disease	C0432412	Chromosome 8, trisomy	DisGeNET BeFree	7.797E-6	2.426E-2	2.226E-4	1.919E-3	6	69	ABL1,ETV6,RUNX1,BCR,KMT2A,PBX1
Disease	C0023480	Leukemia, Myelomonocytic, Chronic	DisGeNET Curated	7.878E-6	2.452E-2	2.229E-4	1.921E-3	7	105	CDKN2B,ABL1,ETV6,RUNX1,BCR,KMT2A,TP53
Disease	C0032131	Plasmacytoma	DisGeNET BeFree	8.925E-6	2.777E-2	2.502E-4	2.157E-3	7	107	CDKN2A,CDKN2B,ABL1,XBP1,EBF1,PAX5,TP53
Disease	C0040100	Thymoma	DisGeNET Curated	9.418E-6	2.931E-2	2.617E-4	2.256E-3	9	199	CDKN2A,RAG1,ABL1,ERG,NR3C1,RUNX1,KMT2C,FHIT,TP53
Disease	C0023484	Leukemia, Plasma Cell	DisGeNET BeFree	9.771E-6	3.041E-2	2.691E-4	2.320E-3	5	42	CDKN2A,CDKN2B,RB1,BCR,TP53
Disease	C0278505	Non-small cell lung cancer stage II	DisGeNET BeFree	1.087E-5	3.381E-2	2.966E-4	2.557E-3	3	7	CDKN2A,FHIT,TP53
Disease	C0740858	Substance abuse problem	DisGeNET Curated	1.104E-5	3.436E-2	2.988E-4	2.576E-3	8	154	DSCAM,ETV6,GRIK2,DDX1,NRXN3,MACROD2,PBX1,FHIT
Disease	C0205824	Liposarcoma, Dedifferentiated	DisGeNET Curated	1.234E-5	3.840E-2	3.310E-4	2.853E-3	5	44	CDKN2A,CDKN2B,ATRX,RB1,TP53
Disease	C1510586	Autism Spectrum Disorders	DisGeNET Curated	1.273E-5	3.962E-2	3.386E-4	2.919E-3	13	449	SOX5,TCF4,NCOA6,TSHZ3,NDE1,NR3C1,TBL1XR1,KMT2C,NRXN3,NRXN1,RBFOX1,CNTNAP2,MACROD2
Disease	C0085281	Addictive Behavior	DisGeNET BeFree	1.292E-5	4.021E-2	3.408E-4	2.938E-3	9	207	MYCN,ABL1,ETV6,NR3C1,RUNX1,NRXN3,RBFOX1,KMT2A,EPHA3
Disease	C0041107	Trisomy	DisGeNET Curated	1.343E-5	4.179E-2	3.512E-4	3.027E-3	9	208	CDKN2A,MYCN,ERG,ETV6,RUNX1,BCR,KMT2A,PAX5,TP53
Disease	C1336077	Sporadic Burkitt's lymphoma	DisGeNET BeFree	1.410E-5	4.387E-2	3.656E-4	3.152E-3	4	22	CDKN2A,MYCN,TCF3,TP53
Disease	C2825139	Acute Myeloid Leukemia with Myelodysplasia-Related Changes	DisGeNET BeFree	1.730E-5	5.383E-2	4.449E-4	3.835E-3	3	8	RUNX1,KMT2A,TP53
Disease	C0001815	Primary Myelofibrosis	DisGeNET Curated	1.824E-5	5.677E-2	4.653E-4	4.011E-3	8	165	CDKN2A,CDKN2B,ABL1,ETV6,NR3C1,RUNX1,BCR,TP53
Disease	C1261473	Sarcoma	DisGeNET Curated	1.873E-5	5.830E-2	4.740E-4	4.086E-3	15	611	CDKN2A,MYCN,CDKN2B,RAG2,AMER1,ABL1,ERG,ATRX,RB1,ETV6,MTAP,GPC5,PAX5,DMD,TP53
Disease	OMIN:601626	LEUKEMIA, ACUTE MYELOID; AML	OMIM	2.026E-5	6.306E-2	5.085E-4	4.384E-3	4	24	ETV6,MLLT10,RUNX1,CBFB
Disease	C0027819	Neuroblastoma	DisGeNET Curated	2.072E-5	6.449E-2	5.159E-4	4.447E-3	27	1683	CDKN2A,MYCN,CDKN2B,RAG1,TCF4,TCF3,ATRX,RB1,RALYL,XBP1,EBF1,NR3C1,RUNX1,BCR,PTPRT,DDX1,ITPR2,NBAS,MTAP,PTPRD,MYCNOS,KMT2A,ZFHX3,SPAG16,PBX1,TP53,EPHA3
Disease	C1510472	Drug Dependence	DisGeNET Curated	2.263E-5	7.043E-2	5.590E-4	4.818E-3	8	170	DSCAM,ETV6,GRIK2,DDX1,NRXN3,MACROD2,PBX1,FHIT
Disease	C1868675	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE	DisGeNET Curated	2.329E-5	7.249E-2	5.708E-4	4.920E-3	5	50	GRIK2,PRKRA,DMD,FHIT,TP53
Disease	C0206656	Embryonal Rhabdomyosarcoma	DisGeNET Curated	2.432E-5	7.568E-2	5.912E-4	5.097E-3	6	84	MYCN,AMER1,ATRX,ETV6,DMD,TP53
Disease	C0280216	stage, neuroblastoma	DisGeNET BeFree	2.821E-5	8.778E-2	6.805E-4	5.866E-3	4	26	MYCN,ATRX,DDX1,TP53
Disease	C0023492	Leukemia, T-Cell	DisGeNET Curated	3.163E-5	9.842E-2	7.545E-4	6.504E-3	11	353	CDKN2A,CDKN2B,RAG2,ETV6,RUNX1,BCR,KMT2C,MTAP,TARP,KMT2A,TP53
Disease	C0018939	Hematological Disease	DisGeNET Curated	3.176E-5	9.884E-2	7.545E-4	6.504E-3	7	130	CDKN2B,ABL1,ETV6,BCR,KMT2A,PBX1,TP53
Disease	C1136084	Plasma cell dyscrasia	DisGeNET BeFree	3.294E-5	1.025E-1	7.765E-4	6.694E-3	4	27	CDKN2A,CDKN2B,RB1,TP53
Disease	C0023434	Chronic Lymphocytic Leukemia	DisGeNET Curated	3.599E-5	1.120E-1	8.372E-4	7.217E-3	20	1067	CDKN2A,CDKN2B,RAG2,NCOA6,TCF3,ABL1,RB1,NUP98,XBP1,EBF1,NR3C1,RUNX1T1,BCR,TARP,BTG1,KMT2A,PAX5,FHIT,TP53,CD200
Disease	C0036341	Schizophrenia	DisGeNET Curated	3.605E-5	1.122E-1	8.372E-4	7.217E-3	25	1537	SOX5,TCF4,NCOA6,NDE1,NUP98,PSD3,XBP1,GRIK2,NR3C1,RUNX1,LRP1B,MAGI2,KMT2C,NRXN3,NRXN1,BTG1,RBFOX1,CNTNAP2,AUTS2,KMT2A,MLLT3,DLG2,DMD,FHIT,TP53
Disease	C1332850	Cardiac Lymphoma	DisGeNET BeFree	3.822E-5	1.190E-1	8.812E-4	7.596E-3	4	28	CDKN2A,RB1,BCR,TP53
Disease	C1762616	Meningioma, benign, no ICD-O subtype	DisGeNET BeFree	4.154E-5	1.293E-1	9.505E-4	8.193E-3	9	240	CDKN2A,MYCN,CDKN2B,RB1,ETV6,NR3C1,MLLT10,KMT2A,TP53
Disease	C0220611	Childhood Rhabdomyosarcoma	DisGeNET BeFree	4.411E-5	1.373E-1	9.540E-4	8.223E-3	4	29	CDKN2A,CDKN2B,RB1,TP53
Disease	C0010606	Adenoid Cystic Carcinoma	DisGeNET Curated	4.646E-5	1.446E-1	9.540E-4	8.223E-3	8	188	CDKN2A,MYCN,ATRX,MAGI2,KMT2C,ARID5B,UHRF1,TP53
Disease	C1292776	Therapy-related acute myeloid leukemia and myelodysplastic syndrome	DisGeNET BeFree	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	RUNX1,TP53
Disease	cv:C2673536	Combined cellular and humoral immune defects with granulomas	Clinical Variations	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	RAG1,RAG2
Disease	C0334244	Papillary squamous cell carcinoma	DisGeNET BeFree	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	CDKN2A,TP53
Disease	OMIN:233650	COMBINED CELLULAR AND HUMORAL IMMUNE DEFECTS WITH GRANULOMAS	OMIM	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	RAG1,RAG2
Disease	C0863029	Ewing's tumour localised	DisGeNET BeFree	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	CDKN2A,TP53
Disease	OMIN:601457	SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE	OMIM	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	RAG1,RAG2
Disease	C0347180	Penile intraepithelial neoplasia	DisGeNET BeFree	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	CDKN2A,TP53
Disease	C1832322	Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, NK Cell-Positive	DisGeNET Curated	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	RAG1,RAG2
Disease	OMIN:151623	LI-FRAUMENI SYNDROME 1; LFS1	OMIM	4.721E-5	1.469E-1	9.540E-4	8.223E-3	2	2	CDKN2A,TP53
